,player_id,pro_team_id,year,period,stat_type,player_name,rush_attempts,yds_perCarry,rush_yds,rush_tds,rush_yds_perGame,rush_firstDowns,targets,receptions,yds_perRec,receiving_yds,receiving_tds,rec_yds_perGame,receiving_firstDowns,pass_attempts,completions,completion_pct,pass_yds,pass_tds,ints_thrown,games_played,pp.position,total_pass_attempts,total_rush_attempts,target_share,share_of_backfield,ypa
123,4382466,16,2024,Week 04,Actual Stats,Jalen Nailor,1,0.00,0.00,0,0.00,0,2,1,31.00,31.00,0,31.00,1,0,0,0.000000,0.00,0,,1,WR,0.0,34,inf,0.029411764705882353,
124,4382466,16,2024,Week 04,Actual Stats,Jalen Nailor,1,0.00,0.00,0,0.00,0,2,1,31.00,31.00,0,31.00,1,0,0,0.000000,0.00,0,,1,WR,0.0,18,inf,0.05555555555555555,
125,4429205,16,2024,Week 04,Actual Stats,Jordan Addison,1,7.00,7.00,1,7.00,1,4,3,24.00,72.00,1,72.00,3,0,0,0.000000,0.00,0,,1,WR,28.0,34,0.14285714285714285,0.029411764705882353,
126,4429205,16,2024,Week 04,Actual Stats,Jordan Addison,1,7.00,7.00,1,7.00,1,4,3,24.00,72.00,1,72.00,3,0,0,0.000000,0.00,0,,1,WR,28.0,18,0.14285714285714285,0.05555555555555555,
127,4429205,16,2024,Week 04,Actual Stats,Jordan Addison,1,7.00,7.00,1,7.00,1,4,3,24.00,72.00,1,72.00,3,0,0,0.000000,0.00,0,,1,WR,0.0,34,inf,0.029411764705882353,
128,4429205,16,2024,Week 04,Actual Stats,Jordan Addison,1,7.00,7.00,1,7.00,1,4,3,24.00,72.00,1,72.00,3,0,0,0.000000,0.00,0,,1,WR,0.0,18,inf,0.05555555555555555,
129,4567104,16,2024,Week 04,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,28.0,34,0.0,0.0,
130,4567104,16,2024,Week 04,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,28.0,18,0.0,0.0,
131,4567104,16,2024,Week 04,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,0.0,34,,0.0,
132,4567104,16,2024,Week 04,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,0.0,18,,0.0,
133,-16016,16,2024,Week 05,Actual Stats,Vikings D/ST,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,DEF,31.0,26,0.0,0.0,
134,-16016,16,2024,Week 05,Actual Stats,Vikings D/ST,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,DEF,31.0,16,0.0,0.0,
135,-16016,16,2024,Week 05,Actual Stats,Vikings D/ST,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,DEF,0.0,26,,0.0,
136,-16016,16,2024,Week 05,Actual Stats,Vikings D/ST,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,DEF,0.0,16,,0.0,
137,3042519,16,2024,Week 05,Actual Stats,Aaron Jones,7,4.14,29.00,0,29.00,1,1,1,24.00,24.00,0,24.00,1,0,0,0.000000,0.00,0,,1,RB,31.0,26,0.03225806451612903,0.2692307692307692,
138,3042519,16,2024,Week 05,Actual Stats,Aaron Jones,7,4.14,29.00,0,29.00,1,1,1,24.00,24.00,0,24.00,1,0,0,0.000000,0.00,0,,1,RB,31.0,16,0.03225806451612903,0.4375,
139,3042519,16,2024,Week 05,Actual Stats,Aaron Jones,7,4.14,29.00,0,29.00,1,1,1,24.00,24.00,0,24.00,1,0,0,0.000000,0.00,0,,1,RB,0.0,26,inf,0.2692307692307692,
140,3042519,16,2024,Week 05,Actual Stats,Aaron Jones,7,4.14,29.00,0,29.00,1,1,1,24.00,24.00,0,24.00,1,0,0,0.000000,0.00,0,,1,RB,0.0,16,inf,0.4375,
141,3912547,16,2024,Week 05,Actual Stats,Sam Darnold,5,2.20,11.00,0,11.00,2,0,0,0.00,0.00,0,0.00,0,31,14,45.160000,179.00,0,,1,QB,31.0,26,0.0,0.19230769230769232,5.774193548387097
142,3912547,16,2024,Week 05,Actual Stats,Sam Darnold,5,2.20,11.00,0,11.00,2,0,0,0.00,0.00,0,0.00,0,31,14,45.160000,179.00,0,,1,QB,31.0,16,0.0,0.3125,5.774193548387097
143,3912547,16,2024,Week 05,Actual Stats,Sam Darnold,5,2.20,11.00,0,11.00,2,0,0,0.00,0.00,0,0.00,0,31,14,45.160000,179.00,0,,1,QB,0.0,26,,0.19230769230769232,5.774193548387097
144,3912547,16,2024,Week 05,Actual Stats,Sam Darnold,5,2.20,11.00,0,11.00,2,0,0,0.00,0.00,0,0.00,0,31,14,45.160000,179.00,0,,1,QB,0.0,16,,0.3125,5.774193548387097
145,4036133,16,2024,Week 05,Actual Stats,T.J. Hockenson,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,0,TE,31.0,26,0.0,0.0,
146,4036133,16,2024,Week 05,Actual Stats,T.J. Hockenson,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,0,TE,31.0,16,0.0,0.0,
147,4036133,16,2024,Week 05,Actual Stats,T.J. Hockenson,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,0,TE,0.0,26,,0.0,
148,4036133,16,2024,Week 05,Actual Stats,T.J. Hockenson,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,0,TE,0.0,16,,0.0,
149,4242431,16,2024,Week 05,Actual Stats,Ty Chandler,14,2.14,30.00,0,30.00,1,2,2,4.50,9.00,0,9.00,0,0,0,0.000000,0.00,0,,1,RB,31.0,26,0.06451612903225806,0.5384615384615384,
150,4242431,16,2024,Week 05,Actual Stats,Ty Chandler,14,2.14,30.00,0,30.00,1,2,2,4.50,9.00,0,9.00,0,0,0,0.000000,0.00,0,,1,RB,31.0,16,0.06451612903225806,0.875,
151,4242431,16,2024,Week 05,Actual Stats,Ty Chandler,14,2.14,30.00,0,30.00,1,2,2,4.50,9.00,0,9.00,0,0,0,0.000000,0.00,0,,1,RB,0.0,26,inf,0.5384615384615384,
